EmployeeID,FullName,Skill,Rating
E1304,Matthew Ortiz,ProblemSolving,4.5
E1305,Christopher Reid,ProblemSolving,2.5
E1306,Mary Roberts,ProblemSolving,3.5
E1307,Kristina Osborne,ProblemSolving,2.5
E1308,Tiffany Little,ProblemSolving,4.5
E1309,Erica Patrick,ProblemSolving,1.5
E1310,Juan Vazquez,ProblemSolving,4
E1311,Larry Chapman,ProblemSolving,2
E1312,Derrick Gilbert,ProblemSolving,3.5
E1313,Michael Martinez,ProblemSolving,3.5
E1314,Rita Taylor,ProblemSolving,5
E1315,Erin Valenzuela,ProblemSolving,4.5
E1316,Stacy Gomez,ProblemSolving,2.5
E1317,Maria Castaneda,ProblemSolving,2.5
E1318,Matthew Irwin,ProblemSolving,1
E1319,Sara Cuevas,ProblemSolving,2
E1320,Karen George,ProblemSolving,5
E1321,Todd Garcia,ProblemSolving,1
E1322,Barry Kerr,ProblemSolving,5
E1323,Jeremy Perez,ProblemSolving,3.5
E1324,James Bell,ProblemSolving,3.5
E1325,Thomas Frank,ProblemSolving,4.5
E1326,Samuel Lopez,ProblemSolving,3
E1327,Patrick Carter,ProblemSolving,4.5
E1328,Matthew Roberts,ProblemSolving,3.5
E1329,Ann Gomez,ProblemSolving,1
E1330,Nicole Clark,ProblemSolving,1
E1331,Thomas Lynch,ProblemSolving,1.5
E1332,Karen Campbell,ProblemSolving,3
E1333,Samantha Short,ProblemSolving,4
E1334,Louis Hardy,ProblemSolving,2
E1335,James Gardner,ProblemSolving,3.5
E1336,William Johnson,ProblemSolving,5
E1337,Amanda Mcneil,ProblemSolving,5
E1338,Mr. Craig Thompson,ProblemSolving,4
E1339,Bobby Lucas,ProblemSolving,2.5
E1340,Carla Anderson,ProblemSolving,4.5
E1341,Trevor Frye,ProblemSolving,3
E1342,Roger Barnett,ProblemSolving,4
E1343,Trevor Ferguson,ProblemSolving,1
E1344,Samantha Diaz,ProblemSolving,3.5
E1345,Stephen Sullivan,ProblemSolving,3.5
E1346,Alisha Sanders,ProblemSolving,2
E1347,Melissa Cole,ProblemSolving,1.5
E1348,Susan Jones,ProblemSolving,1.5
E1349,Kim Jones,ProblemSolving,5
E1350,Jeffrey Barnett MD,ProblemSolving,5
E1351,Aaron Tucker,ProblemSolving,2
E1352,Sharon Fowler,ProblemSolving,3
E1353,James Palmer,ProblemSolving,1.5
E1354,Teresa Park,ProblemSolving,4
E1355,Whitney Snyder,ProblemSolving,1.5
E1356,Janet Blankenship,ProblemSolving,4.5
E1357,Allen Mitchell,ProblemSolving,4.5
E1358,Rachel Davis,ProblemSolving,1
E1359,William Martin,ProblemSolving,3.5
E1360,David Allison,ProblemSolving,2.5
E1361,Elizabeth Ellison,ProblemSolving,1.5
E1362,Robert Thornton,ProblemSolving,4.5
E1363,Amanda Potter,ProblemSolving,3
E1364,Jeffrey Medina,ProblemSolving,2.5
E1365,Adam Smith,ProblemSolving,1
E1366,Ryan Lamb,ProblemSolving,1
E1367,Jill Johnson,ProblemSolving,4
E1368,Jason Martin,ProblemSolving,1.5
E1369,Michael Bradford,ProblemSolving,3.5
E1370,Sergio Freeman,ProblemSolving,5
E1371,Nicholas Good,ProblemSolving,3.5
E1372,Cristian Faulkner,ProblemSolving,3.5
E1373,Edward Hutchinson,ProblemSolving,3
E1374,Alexander Briggs,ProblemSolving,1.5
E1375,Shawn Collins,ProblemSolving,3.5
E1376,Garrett Gonzalez,ProblemSolving,4
E1377,Joseph Flores,ProblemSolving,2.5
E1378,Holly Olson,ProblemSolving,5
E1379,Allison Bowman,ProblemSolving,3.5
E1380,Michelle Harrison,ProblemSolving,3.5
E1381,James Duarte,ProblemSolving,1
E1382,Dr. Brian Davis,ProblemSolving,5
E1383,David Hill,ProblemSolving,1
E1384,Stephanie Moran,ProblemSolving,1
E1385,Gene Sexton,ProblemSolving,5
E1386,Diana Haley,ProblemSolving,1
E1387,Gabrielle Meyer,ProblemSolving,2
E1388,Eric Johnson,ProblemSolving,3
E1389,David Johnson,ProblemSolving,3
E1390,Eric Wright,ProblemSolving,2
E1391,Shawn Perez,ProblemSolving,4.5
E1392,Pedro Long,ProblemSolving,3.5
E1393,Grant Cochran,ProblemSolving,1.5
E1394,Emily Romero,ProblemSolving,5
E1395,Christina Ayala,ProblemSolving,1.5
E1396,Joseph Bryant,ProblemSolving,4.5
E1397,Eric Olsen,ProblemSolving,2
E1398,Michael Walsh,ProblemSolving,3
E1399,Kenneth Gonzales,ProblemSolving,3.5
E1400,Caroline Hobbs,ProblemSolving,1
E1401,Randall Williams,ProblemSolving,1.5
E1402,John Jensen,ProblemSolving,1.5
E1403,Nicholas Ramirez,ProblemSolving,3
E1404,Rachel Wilson,ProblemSolving,4
E1405,Xavier Wright,ProblemSolving,4.5
E1406,Anthony Oconnell,ProblemSolving,4.5
E1407,Amy Miller,ProblemSolving,2.5
E1408,Melinda Sexton,ProblemSolving,4
E1409,Douglas Delgado,ProblemSolving,3.5
E1410,Elizabeth Buchanan,ProblemSolving,1
E1411,Joe Wise,ProblemSolving,4.5
E1412,Joanna Freeman,ProblemSolving,1.5
E1413,Jared Harris,ProblemSolving,1
E1414,Christina Stone,ProblemSolving,1.5
E1415,Teresa Richardson,ProblemSolving,2
E1416,James Hays,ProblemSolving,4.5
E1417,Jose Duarte,ProblemSolving,3
E1418,David Bryant,ProblemSolving,4
E1419,Kimberly Beard,ProblemSolving,4.5
E1420,Guy James,ProblemSolving,2.5
E1421,Denise Gonzalez,ProblemSolving,3.5
E1422,James Davis,ProblemSolving,2
E1423,Brian Wallace,ProblemSolving,4
E1424,Karen Hale,ProblemSolving,4
E1425,Juan Carter,ProblemSolving,2
E1426,David Walls,ProblemSolving,4
E1427,Desiree Davis,ProblemSolving,3.5
E1428,Derrick Sanders,ProblemSolving,4
E1429,Diane Hebert,ProblemSolving,2
E1430,Joseph Brooks,ProblemSolving,1.5
E1431,Benjamin Parker,ProblemSolving,4.5
E1432,Jeremiah Miller,ProblemSolving,3.5
E1433,Holly Brooks,ProblemSolving,1.5
E1434,Susan Johnson,ProblemSolving,2
E1435,Michelle Lee,ProblemSolving,4
E1436,Elizabeth Turner,ProblemSolving,4.5
E1437,Bruce Fleming,ProblemSolving,2.5
E1438,Jennifer Ruiz,ProblemSolving,2.5
E1439,Michael Haynes,ProblemSolving,2.5
E1440,Gerald Crawford,ProblemSolving,3
E1441,Tiffany Martinez,ProblemSolving,4.5
E1442,Ashley Keller,ProblemSolving,3.5
E1443,Rose Wheeler,ProblemSolving,2
E1444,Miss Brianna Chandler,ProblemSolving,5
E1445,Mitchell Thomas,ProblemSolving,2
E1446,Andrea Russell,ProblemSolving,2.5
E1447,Jeffrey Alexander,ProblemSolving,1
E1448,Matthew Woods,ProblemSolving,1
E1449,Deanna Copeland,ProblemSolving,1
E1450,Sara Johnson,ProblemSolving,5
E1451,Natasha Mccormick,ProblemSolving,3
E1452,Carolyn Lowe,ProblemSolving,4
E1453,Allison Brown,ProblemSolving,4
E1454,Joshua Lee,ProblemSolving,4
E1455,Mary Webb,ProblemSolving,4.5
E1456,Christian Jenkins,ProblemSolving,1.5
E1457,Kendra Scott,ProblemSolving,4.5
E1458,Betty Baird,ProblemSolving,4.5
E1459,Hannah Garza,ProblemSolving,3.5
E1460,Adriana Richardson,ProblemSolving,2
E1461,Jose Berry,ProblemSolving,3
E1462,Joseph Holland,ProblemSolving,1.5
E1463,Meghan Merritt,ProblemSolving,1.5
E1464,Patricia Bean,ProblemSolving,4
E1465,John Schmidt,ProblemSolving,3
E1466,Sarah Gonzalez,ProblemSolving,4
E1467,Tanya Gutierrez,ProblemSolving,2.5
E1468,Lindsey Green,ProblemSolving,4.5
E1469,William Bolton,ProblemSolving,1
E1470,Michael Hunter,ProblemSolving,1
E1471,Tony Rubio,ProblemSolving,4
E1472,Sharon Leonard,ProblemSolving,4.5
E1473,Stacy Hines,ProblemSolving,3
E1474,Christopher Johnston,ProblemSolving,2
E1475,Savannah Bernard,ProblemSolving,4
E1476,Ricardo Jimenez,ProblemSolving,4.5
E1477,Lawrence White,ProblemSolving,1
E1478,Austin Clark,ProblemSolving,1
E1479,Sarah Valenzuela,ProblemSolving,3
E1480,Jonathon Rice,ProblemSolving,2
E1481,Kristi Smith,ProblemSolving,4
E1482,Chad Weiss,ProblemSolving,4.5
E1483,Amy Brown,ProblemSolving,3.5
E1484,Charles Parks,ProblemSolving,2
E1485,Michael Guzman,ProblemSolving,2
E1486,Melissa Gutierrez,ProblemSolving,3.5
E1487,Michael Bowers,ProblemSolving,2.5
E1488,Thomas Powell,ProblemSolving,3
E1489,Miss Vanessa Gonzalez MD,ProblemSolving,4.5
E1490,Anthony Newman,ProblemSolving,1
E1491,Max Smith,ProblemSolving,1
E1492,Timothy Mccullough,ProblemSolving,2.5
E1493,Sarah Osborn,ProblemSolving,2
E1494,Nancy Garcia,ProblemSolving,3
E1495,Alexander Hughes,ProblemSolving,3.5
E1496,Caitlin Bryan,ProblemSolving,4
E1497,James Williams,ProblemSolving,2
E1498,Kayla Goodman,ProblemSolving,3.5
E1499,Melanie Wells,ProblemSolving,2.5
E1500,Timothy Schultz,ProblemSolving,3
E1501,Arthur Cherry,ProblemSolving,1.5
E1502,Tara Mills,ProblemSolving,3.5
E1503,Gabriel Harris,ProblemSolving,3.5
E1504,Carlos Page,ProblemSolving,2
E1505,Jason Stout,ProblemSolving,1
E1506,Jeffrey Hernandez,ProblemSolving,1
E1507,Melissa Jones,ProblemSolving,4
E1508,Raymond Richard,ProblemSolving,1
E1509,Jerry Johnson,ProblemSolving,4
E1510,Kevin Peters,ProblemSolving,3.5
E1511,Michael Sanchez,ProblemSolving,2.5
E1512,Wendy Barker,ProblemSolving,2
E1513,Kathryn Freeman,ProblemSolving,2.5
E1514,Ruben Hawkins,ProblemSolving,1.5
E1515,Bobby Hoffman,ProblemSolving,1
E1516,Gary Conner,ProblemSolving,3
E1517,Jared Murphy,ProblemSolving,1.5
E1518,David Miller,ProblemSolving,4.5
E1519,Dr. Jared Nguyen,ProblemSolving,5
E1520,Suzanne Powell,ProblemSolving,3.5
E1521,Megan Ortiz,ProblemSolving,4
E1522,Cole Johnson,ProblemSolving,1.5
E1523,Heather Long,ProblemSolving,5
E1524,Michael Young,ProblemSolving,2.5
E1525,Suzanne Thomas,ProblemSolving,1.5
E1526,Adam Ryan,ProblemSolving,4.5
E1527,Joseph Garcia,ProblemSolving,4.5
E1528,Mr. Eric Davis,ProblemSolving,2.5
E1529,John Wilson,ProblemSolving,4.5
E1530,Kevin Campbell,ProblemSolving,2
E1531,Samantha Keller,ProblemSolving,2
E1532,Jacqueline Russo,ProblemSolving,2
E1533,Mitchell Ramos,ProblemSolving,5
E1534,Scott Thompson,ProblemSolving,5
E1535,Yvonne Lynch,ProblemSolving,2
E1536,Lori Nunez,ProblemSolving,1.5
E1537,Jeanne Robinson,ProblemSolving,4.5
E1538,Jennifer Wallace,ProblemSolving,4
E1539,Caitlin Riley,ProblemSolving,4
E1540,Miss Jamie Farmer,ProblemSolving,1
E1541,David Ramirez,ProblemSolving,1.5
E1542,Patrick Rios,ProblemSolving,2
E1543,Matthew Owens,ProblemSolving,1.5
E1544,Jennifer Lee,ProblemSolving,2.5
E1545,Jason Wallace,ProblemSolving,3.5
E1546,John Thompson,ProblemSolving,3
E1547,Timothy Butler,ProblemSolving,3.5
E1548,Tanya Pham,ProblemSolving,3.5
E1549,Jeanne Wilson,ProblemSolving,5
E1550,Meghan Thomas,ProblemSolving,5
E1551,Deanna Gardner,ProblemSolving,4
E1552,Ronald Gonzales,ProblemSolving,4.5
E1553,Kevin Huber,ProblemSolving,3.5
E1554,Jeffrey Harrington,ProblemSolving,3
E1555,Teresa Lopez,ProblemSolving,1
E1556,Lisa Sampson,ProblemSolving,3
E1557,Gregg Roberts,ProblemSolving,3
E1558,Kathryn Diaz,ProblemSolving,1
E1559,Cheryl Thomas,ProblemSolving,3
E1560,Cynthia Williams,ProblemSolving,2.5
E1561,Shannon Brown,ProblemSolving,4
E1562,Anthony Michael,ProblemSolving,2
E1563,April Jenkins,ProblemSolving,3.5
E1564,Faith Thomas,ProblemSolving,5
E1565,Michael Simmons,ProblemSolving,3.5
E1566,Emily Andrews,ProblemSolving,4
E1567,Nicholas Washington PhD,ProblemSolving,2.5
E1568,Miguel Snyder,ProblemSolving,1.5
E1569,Darrell Davis,ProblemSolving,3
E1570,James Sanders,ProblemSolving,4.5
E1571,Sophia Rodriguez,ProblemSolving,4
E1572,Emily Velez,ProblemSolving,3
E1573,Eric Bond,ProblemSolving,2
E1574,Rick Davis,ProblemSolving,5
E1575,Curtis Fisher,ProblemSolving,1
E1576,Terri Gonzalez,ProblemSolving,2.5
E1577,Dakota Braun,ProblemSolving,3.5
E1578,Bianca Miller,ProblemSolving,4.5
E1579,Stephanie Leblanc,ProblemSolving,2.5
E1580,Michael Alvarado,ProblemSolving,2.5
E1581,Rhonda Gomez,ProblemSolving,2
E1582,Kimberly Gill,ProblemSolving,2
E1583,Wayne Edwards,ProblemSolving,2.5
E1584,Jared Santana,ProblemSolving,5
E1585,Barbara Jones,ProblemSolving,3.5
E1586,Justin Gallagher,ProblemSolving,2
E1587,John Glover,ProblemSolving,1
E1588,Sharon Johnson,ProblemSolving,4
E1589,Brian Gordon,ProblemSolving,2
E1590,Travis Hampton,ProblemSolving,1.5
E1591,Donald Turner,ProblemSolving,2
E1592,Monica Lloyd,ProblemSolving,3.5
E1593,Katherine Hall,ProblemSolving,3
E1594,Troy Lambert,ProblemSolving,5
E1595,Robert Galvan,ProblemSolving,4.5
E1596,Aaron Mccann,ProblemSolving,4
E1597,John Daniels,ProblemSolving,4
E1598,Yvonne Fox,ProblemSolving,1.5
E1599,John Munoz,ProblemSolving,4.5
E1600,Anna Gaines DVM,ProblemSolving,3
E1601,Christine Bean,ProblemSolving,1
E1602,Nancy Barber,ProblemSolving,1
E1603,Ian Scott,ProblemSolving,4
E1604,Alyssa Jones,ProblemSolving,4
E1605,Jennifer Morris,ProblemSolving,4.5
E1606,Jamie Shaffer,ProblemSolving,3
E1607,Justin Duarte,ProblemSolving,1
E1608,Amanda Nichols,ProblemSolving,2
E1609,Margaret Ramirez,ProblemSolving,4.5
E1610,James Smith,ProblemSolving,2
E1611,Melinda Brooks,ProblemSolving,4.5
E1612,Karen Thomas,ProblemSolving,2.5
E1613,John Miller,ProblemSolving,5
E1614,Damon Smith,ProblemSolving,5
E1615,Dr. Kelly Phillips MD,ProblemSolving,3.5
E1616,Stephen Perkins,ProblemSolving,4
E1617,Alicia Murphy,ProblemSolving,1
E1618,Kyle Riddle,ProblemSolving,5
E1619,Nathaniel Miles,ProblemSolving,2.5
E1620,Frank Edwards,ProblemSolving,3
E1621,Allison Wilson,ProblemSolving,3
E1622,Donald Johnson,ProblemSolving,4
E1623,Tara Terrell,ProblemSolving,4.5
E1624,Carlos Figueroa,ProblemSolving,2
E1625,Bonnie Black,ProblemSolving,2
E1626,Pamela Perez,ProblemSolving,4
E1627,Travis Burns,ProblemSolving,5
E1628,Marisa Smith,ProblemSolving,2
E1629,Richard Sanchez,ProblemSolving,3.5
E1630,Brittany Nichols,ProblemSolving,4.5
E1631,Colleen Scott,ProblemSolving,4
E1632,Mary Medina,ProblemSolving,2
E1633,Denise Hooper,ProblemSolving,3
E1634,Amanda Meyers,ProblemSolving,3
E1635,Amber Phillips,ProblemSolving,2.5
E1636,Marie Miller,ProblemSolving,3.5
E1637,Kathryn Morris,ProblemSolving,3.5
E1638,Makayla Williamson,ProblemSolving,1
E1639,Mark Marquez,ProblemSolving,4.5
E1640,Kari Clark,ProblemSolving,5
E1641,Adam Soto,ProblemSolving,5
E1642,Alexa Mayer,ProblemSolving,5
E1643,James Taylor,ProblemSolving,2.5
E1644,Michael Moore,ProblemSolving,4.5
E1645,Maria Hall,ProblemSolving,1
E1646,Clifford Fuentes,ProblemSolving,3.5
E1647,Jacob Jackson,ProblemSolving,2.5
E1648,Kenneth Cline,ProblemSolving,3.5
E1649,John Crawford,ProblemSolving,2.5
E1650,Mr. David Cook,ProblemSolving,5
E1651,Megan Daniel,ProblemSolving,4
E1652,Tyler Sanders,ProblemSolving,2
E1653,Jacob Duncan,ProblemSolving,3
E1654,Sarah Obrien,ProblemSolving,1
E1655,Bryan Johnson,ProblemSolving,1.5
E1656,Karen Vance,ProblemSolving,3.5
E1657,Joseph Mendez,ProblemSolving,2
E1658,Vanessa Ball,ProblemSolving,4.5
E1659,Anthony Henry,ProblemSolving,1.5
E1660,Ann Martin,ProblemSolving,4
E1661,Chad Perez,ProblemSolving,1.5
E1662,Diana Wood,ProblemSolving,2.5
E1663,Mrs. Sarah Byrd,ProblemSolving,4
E1664,Kaitlyn Barrett,ProblemSolving,3.5
E1665,Heather Larson,ProblemSolving,1.5
E1666,Sarah Robles,ProblemSolving,1
E1667,Julie Brown,ProblemSolving,2
E1668,James Anderson,ProblemSolving,5
E1669,Rachel Peterson,ProblemSolving,4
E1670,Mrs. Kelly Gutierrez,ProblemSolving,1.5
E1671,Ruth Castillo,ProblemSolving,1.5
E1672,David Briggs,ProblemSolving,1
E1673,Ronald Harvey,ProblemSolving,3
E1674,William Keller,ProblemSolving,5
E1675,Vickie Swanson,ProblemSolving,4.5
E1676,Krystal Ross,ProblemSolving,3
E1677,Leslie Warren,ProblemSolving,2.5
E1678,Dawn James,ProblemSolving,4.5
E1679,Mr. Benjamin Chang,ProblemSolving,5
E1680,Megan Davis,ProblemSolving,3.5
E1681,Amber Barnes,ProblemSolving,4
E1682,Jessica Hicks,ProblemSolving,4
E1683,Paul Gonzalez,ProblemSolving,3.5
E1684,Brian Rodriguez,ProblemSolving,4.5
E1685,Clinton Armstrong,ProblemSolving,5
E1686,James Stevenson,ProblemSolving,3.5
E1687,Nancy Bradley,ProblemSolving,2.5
E1688,Dwayne Harris,ProblemSolving,3.5
E1689,Melissa Fitzgerald,ProblemSolving,1
E1690,Jennifer Walker,ProblemSolving,3.5
E1691,Angela Smith,ProblemSolving,5
E1692,Daniel Smith,ProblemSolving,1.5
E1693,Mary Landry,ProblemSolving,3.5
E1694,Laura Webb,ProblemSolving,3.5
E1695,Elaine Roberts,ProblemSolving,1.5
E1696,Rebecca Flores,ProblemSolving,5
E1697,Sherry Blackwell,ProblemSolving,3
E1698,Caitlyn Guerrero,ProblemSolving,4.5
E1699,Joann Gutierrez,ProblemSolving,3.5
E1700,Joseph Lester,ProblemSolving,1
E1701,Jacob Murphy,ProblemSolving,4.5
E1702,Sarah Fuentes,ProblemSolving,1
E1703,Daniel Porter,ProblemSolving,4
E1704,Jessica Spence,ProblemSolving,1.5
E1705,Jennifer Walsh,ProblemSolving,2.5
E1706,Theodore Cruz,ProblemSolving,2.5
E1707,Jordan Pacheco,ProblemSolving,3
E1708,Michael Anderson,ProblemSolving,3
E1709,Molly Bradley,ProblemSolving,2.5
E1710,Jonathan Elliott,ProblemSolving,2.5
E1711,Peter Padilla,ProblemSolving,3.5
E1712,Larry Baldwin,ProblemSolving,2.5
E1713,Nancy Rhodes,ProblemSolving,1.5
E1714,Karen Ellis,ProblemSolving,5
E1715,Cynthia Moss,ProblemSolving,1
E1716,Karen Erickson,ProblemSolving,5
E1717,Daniel Gray,ProblemSolving,3
E1718,Cassandra Benitez,ProblemSolving,1.5
E1719,Vanessa Madden,ProblemSolving,2.5
E1720,Jonathan Lane,ProblemSolving,2.5
E1721,Teresa Stewart,ProblemSolving,3
E1722,Kimberly Barnes,ProblemSolving,1.5
E1723,Tyler Jones,ProblemSolving,1
E1724,Debra Ortiz,ProblemSolving,1
E1725,Susan Mclaughlin MD,ProblemSolving,3
E1726,Danielle Cox,ProblemSolving,3.5
E1727,Ryan Webb,ProblemSolving,2
E1728,Marcus Mendoza,ProblemSolving,2
E1729,Kim Clarke,ProblemSolving,2.5
E1730,Jasmine Anderson,ProblemSolving,2.5
E1731,Kristen Frazier,ProblemSolving,4
E1732,Hannah Acevedo,ProblemSolving,3
E1733,Jeffrey Gross,ProblemSolving,4
E1734,Robert Lester,ProblemSolving,5
E1735,Scott Powell,ProblemSolving,4.5
E1736,Edward Miller,ProblemSolving,4
E1737,Gregory Leonard,ProblemSolving,1.5
E1738,Richard Lopez,ProblemSolving,4
E1739,Cameron Ramirez,ProblemSolving,5
E1740,David Flowers,ProblemSolving,4
E1741,Brittany Wilson,ProblemSolving,2
E1742,Kristina Bryan,ProblemSolving,4
E1743,Gina Henderson,ProblemSolving,1.5
E1744,Keith May,ProblemSolving,4
E1745,Ryan Patterson,ProblemSolving,3
E1746,Samantha Simmons,ProblemSolving,1
E1747,Maria Marquez,ProblemSolving,1.5
E1748,Ronald Wade,ProblemSolving,3
E1749,Ashley Yang,ProblemSolving,4
E1750,Andre Pittman,ProblemSolving,2
E1751,Justin Bailey,ProblemSolving,5
E1752,Kelly Johnson,ProblemSolving,1.5
E1753,Jacob Barnett,ProblemSolving,2.5
E1754,Michael Brown,ProblemSolving,4
E1755,Christopher Avery,ProblemSolving,2.5
E1756,Larry Campbell,ProblemSolving,4.5
E1757,Kevin Dean,ProblemSolving,3.5
E1758,Alex Jenkins,ProblemSolving,4.5
E1759,Michael Flores,ProblemSolving,2.5
E1760,Kayla Galloway,ProblemSolving,3.5
E1761,Amanda Patterson,ProblemSolving,2.5
E1762,Hailey Hughes,ProblemSolving,2.5
E1763,Lisa Lucero,ProblemSolving,2.5
E1764,Mr. Martin Deleon,ProblemSolving,4
E1765,Chase Patterson,ProblemSolving,1.5
E1766,Chelsea Hansen,ProblemSolving,3
E1767,Terry Morrison,ProblemSolving,4.5
E1768,Alexandra Myers,ProblemSolving,5
E1769,Katherine Wong MD,ProblemSolving,4.5
E1770,Heather Campbell,ProblemSolving,5
E1771,Paula Maxwell,ProblemSolving,2.5
E1772,Robin Keith,ProblemSolving,4.5
E1773,Bradley Bentley,ProblemSolving,1
E1774,Amy Blair,ProblemSolving,4.5
E1775,Amber Cox,ProblemSolving,2.5
E1776,Jacob Miller,ProblemSolving,4.5
E1777,Hannah Jones,ProblemSolving,1
E1778,Donald Choi,ProblemSolving,3
E1779,Robert Garcia,ProblemSolving,4.5
E1780,Nicole Hines,ProblemSolving,3.5
E1781,Michael Evans,ProblemSolving,4
E1782,Diane Jackson,ProblemSolving,2.5
E1783,Dustin Andrews,ProblemSolving,4
E1784,Timothy Graves,ProblemSolving,3.5
E1785,Jennifer Phillips,ProblemSolving,1.5
E1786,Carlos Smith,ProblemSolving,3.5
E1787,Denise Cannon,ProblemSolving,3.5
E1788,Latasha Robinson,ProblemSolving,2.5
E1789,Jason Nguyen,ProblemSolving,2
E1790,John Dawson,ProblemSolving,1.5
E1791,Wesley Brown,ProblemSolving,4
E1792,Shannon Strickland,ProblemSolving,5
E1793,Connie Hawkins,ProblemSolving,1.5
E1794,Cindy Brooks,ProblemSolving,3
E1795,Mrs. Amy Nguyen,ProblemSolving,4.5
E1796,Casey Gentry,ProblemSolving,1.5
E1797,Victoria Ruiz,ProblemSolving,4
E1798,David Smith,ProblemSolving,5
E1799,James Steele,ProblemSolving,2.5
E1800,William Thomas,ProblemSolving,3
E1801,James Mccoy,ProblemSolving,4.5
E1802,Scott Cox,ProblemSolving,3.5
E1803,Shannon Alexander,ProblemSolving,1
E1804,Steven Castro,ProblemSolving,2
E1805,Jack Mckay,ProblemSolving,3.5
E1806,Michael Sanchez,ProblemSolving,4.5
E1807,Heather Dunn,ProblemSolving,4.5
E1808,Melissa Boyd,ProblemSolving,5
E1809,Brandon Vega MD,ProblemSolving,3
E1810,Luke Guzman,ProblemSolving,5
E1811,Angela Rhodes,ProblemSolving,4
E1812,Joseph Jones,ProblemSolving,1
E1813,Alexis Wilson,ProblemSolving,5
E1814,Holly Hernandez,ProblemSolving,4.5
E1815,Steven Garcia,ProblemSolving,1.5
E1816,Samantha Blankenship,ProblemSolving,4
E1817,Shawn Harding,ProblemSolving,4.5
E1818,William Miller,ProblemSolving,2
E1819,Michele Ward,ProblemSolving,3.5
E1820,Robert Garcia,ProblemSolving,1.5
E1821,David Brooks,ProblemSolving,1
E1822,Adam Bowman,ProblemSolving,2.5
E1823,Robert Lopez,ProblemSolving,3.5
E1824,Dalton Jackson,ProblemSolving,4
E1825,Christian Shaw,ProblemSolving,4.5
E1826,Curtis Long,ProblemSolving,2
E1827,Gerald Williams,ProblemSolving,2
E1828,Sarah Petty,ProblemSolving,4.5
E1829,Brittney Walker,ProblemSolving,5
E1830,Chad Rogers,ProblemSolving,1
E1831,Eduardo Alexander,ProblemSolving,5
E1832,William Cook,ProblemSolving,1
E1833,Scott Allen,ProblemSolving,4
E1834,Hannah Castro,ProblemSolving,4.5
E1835,Donald Nguyen,ProblemSolving,1.5
E1836,Steven Mccoy,ProblemSolving,2
E1837,Ricky James,ProblemSolving,3
E1838,Megan Bullock,ProblemSolving,3.5
E1839,Richard Bridges,ProblemSolving,3.5
E1840,Jeff Bean,ProblemSolving,4.5
E1841,Sarah Small,ProblemSolving,3
E1842,Nicholas Allen,ProblemSolving,4.5
E1843,Jennifer Bray,ProblemSolving,1
E1844,Madison Cook,ProblemSolving,2.5
E1845,Michael Wu,ProblemSolving,2.5
E1846,Robert Potter,ProblemSolving,3
E1847,Thomas Lopez,ProblemSolving,1.5
E1848,Mary Lee,ProblemSolving,3
E1849,Kayla Peters,ProblemSolving,2.5
E1850,Jill Powell,ProblemSolving,3
E1851,Angela Wheeler,ProblemSolving,4.5
